Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID,Reference,Taxonomy.GTDB.Classified,Taxonomy.GTDB.domain,Taxonomy.GTDB.phylum,Taxonomy.GTDB.class,Taxonomy.GTDB.order,Taxonomy.GTDB.family,Taxonomy.GTDB.genus
uncultured archaeon,CR937011,123,47,76,No,0,5S,0,(()()),((((())))((()))),--,No,CRW,--,CRW_5S_A_25,--,Yes,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,CAIVOO01,CAIVED01
Desulfurococcus mobilis,X07545,133,57,76,No,0,5S,0,(()()),(((()))((()))),--,No,CRW,--,CRW_5S_A_26,--,No,,,,,,
Haloquadratum walsbyi,DQ314493,120,44,76,No,0,5S,0,(()()),((((())))((()))),--,No,CRW,--,CRW_5S_A_27,--,Yes,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Haloquadratum
Haloquadratum walsbyi,DQ314494,120,44,76,No,0,5S,0,(()()),((((())))((()))),--,No,CRW,--,CRW_5S_A_28,--,Yes,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Haloquadratum
null,,120,50,70,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_N_29,--,No,,,,,,
Halobacterium sp.,L27343,119,43,76,No,0,5S,0,(()()),((((())))((()))),--,No,CRW,--,CRW_5S_A_30,--,No,,,,,,
Haloarcula marismortui,AF034620,122,46,76,No,0,5S,0,(()()),((((())))((()))),--,No,CRW,--,CRW_5S_A_31,--,No,,,,,,
Halorubrum distributum,L27169,122,46,76,No,0,5S,0,(()()),((((())))((()))),--,No,CRW,--,CRW_5S_A_32,--,No,,,,,,
Halorubrum distributum,L27236,122,46,76,No,0,5S,0,(()()),((((())))((()))),--,No,CRW,--,CRW_5S_A_33,--,No,,,,,,
Methanobacterium formicicum,X62859,126,50,76,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_A_34,--,Yes,Archaea,Methanobacteriota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium
Methanocaldococcus jannaschii,U67537,120,50,70,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_A_35,--,Yes,Archaea,Methanobacteriota_A,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus
Methanocaldococcus jannaschii,U67518,120,50,70,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_A_36,--,Yes,Archaea,Methanobacteriota_A,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus
Methanothermococcus thermolithotrophicus,M34911,120,50,70,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_A_37,--,No,,,,,,
Methanohalophilus halophilus,X62860,125,49,76,No,0,5S,0,(()()),((((())))((()))),--,No,CRW,--,CRW_5S_A_38,--,Yes,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanohalophilus
Methanohalobium evestigatum,X62861,127,51,76,No,0,5S,0,(()()),((((())))((()))),--,No,CRW,--,CRW_5S_A_39,--,No,,,,,,
Methanolobus tindarius,M34910,128,52,76,No,0,5S,0,(()()),((((())))((()))),--,No,CRW,--,CRW_5S_A_40,--,No,,,,,,
Methanolobus tindarius,X62862,125,49,76,No,0,5S,0,(()()),((((())))((()))),--,No,CRW,--,CRW_5S_A_41,--,No,,,,,,
Methanosarcina vacuolata,X62864,127,55,72,No,0,5S,0,(()()),(((((())))((())))),--,No,CRW,--,CRW_5S_A_42,--,No,,,,,,
Methanothermus fervidus,M26976,124,50,74,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_A_43,--,No,,,,,,
Methanothermobacter thermautotrophicus,X15364,129,53,76,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_A_44,--,Yes,Archaea,Methanobacteriota,Methanobacteria,Methanobacteriales,Methanothermobacteraceae,Methanothermobacter
Natrialba magadii,X72495,125,49,76,No,0,5S,0,(()()),((((())))((()))),--,No,CRW,--,CRW_5S_A_45,--,No,,,,,,
Sulfolobus tokodaii,NC_003106,126,50,76,No,0,5S,0,(()()),(((()))((()))),--,No,CRW,--,CRW_5S_A_46,--,No,,,,,,
Pyrodictium occultum,M21086,130,54,76,No,0,5S,0,(()()),(((()))((()))),--,No,CRW,--,CRW_5S_A_47,--,Yes,Archaea,Thermoproteota,Thermoproteia,Sulfolobales,Pyrodictiaceae,Pyrodictium
Pyrococcus woesei,X15329,124,48,76,No,0,5S,0,(()()),((((())))((()))),--,No,CRW,--,CRW_5S_A_48,--,No,,,,,,
Sulfolobus acidocaldarius,V01286,126,50,76,No,0,5S,0,(()()),(((()))((()))),--,No,CRW,--,CRW_5S_A_49,--,Yes,Archaea,Thermoproteota,Thermoproteia,Sulfolobales,Sulfolobaceae,Sulfolobus
Sulfolobus acidocaldarius,U05019,126,50,76,No,0,5S,0,(()()),(((()))((()))),--,No,CRW,--,CRW_5S_A_50,--,Yes,Archaea,Thermoproteota,Thermoproteia,Sulfolobales,Sulfolobaceae,Sulfolobus
Sulfolobus sp.,X05870,126,50,76,No,0,5S,0,(()()),(((()))((()))),--,No,CRW,--,CRW_5S_A_51,--,No,,,,,,
Sulfolobus solfataricus,X01588,126,50,76,No,0,5S,0,(()()),(((()))((()))),--,No,CRW,--,CRW_5S_A_52,--,No,,,,,,
Sulfolobus solfataricus,Y08257,126,50,76,No,0,5S,0,(()()),(((()))((()))),--,No,CRW,--,CRW_5S_A_53,--,No,,,,,,
Thermococcus celer,X07692,127,51,76,No,0,5S,0,(()()),((((())))((()))),--,No,CRW,--,CRW_5S_A_54,--,No,,,,,,
Thermococcus celer,M12711,125,49,76,No,0,5S,0,(()()),((((())))((()))),--,No,CRW,--,CRW_5S_A_55,--,No,,,,,,
Thermoplasma acidophilum,X02709,123,47,76,No,0,5S,0,(()()),(((()))((()))),--,No,CRW,--,CRW_5S_A_56,--,No,,,,,,
Thermoplasma acidophilum,M32297,123,47,76,No,0,5S,0,(()()),(((()))((()))),--,No,CRW,--,CRW_5S_A_57,--,No,,,,,,
Thermoplasma acidophilum,AL445066,123,47,76,No,0,5S,0,(()()),(((()))((()))),--,No,CRW,--,CRW_5S_A_58,--,No,,,,,,
Thermoplasma volcanium,NC_002689,123,47,76,No,0,5S,0,(()()),(((()))((()))),--,No,CRW,--,CRW_5S_A_59,--,No,,,,,,
Thermoplasma volcanium GSS1,BA000011,123,47,76,No,0,5S,0,(()()),(((()))((()))),--,No,CRW,--,CRW_5S_A_60,--,Yes,Archaea,Thermoplasmatota,Thermoplasmata,Thermoplasmatales,Thermoplasmataceae,Thermoplasma
Escherichia coli O157,AB035920,120,40,80,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_61,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia
Escherichia coli O157,AB035921,120,40,80,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_62,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia
Escherichia coli O157,AB035922,120,40,80,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_63,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia
Escherichia coli O157,AB035923,120,40,80,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_64,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia
Escherichia coli O157,AB035923,120,40,80,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_65,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia
Escherichia coli O157,AB035924,120,40,80,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_66,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia
Escherichia coli O157,AB035925,120,40,80,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_67,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia
Escherichia coli O157,AB035926,120,40,80,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_68,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia
Clostridium perfringens,AB045282,87,57,30,No,0,5S,0,(),(((()))),--,No,CRW,--,CRW_5S_B_69,--,Yes,Bacteria,Firmicutes_A,Clostridia,Clostridiales,Clostridiaceae,Clostridium
Clostridium perfringens,AB045283,87,57,30,No,0,5S,0,(),(((()))),--,No,CRW,--,CRW_5S_B_70,--,Yes,Bacteria,Firmicutes_A,Clostridia,Clostridiales,Clostridiaceae,Clostridium
Clostridium perfringens,AB045284,86,56,30,No,0,5S,0,(),(((()))),--,No,CRW,--,CRW_5S_B_71,--,Yes,Bacteria,Firmicutes_A,Clostridia,Clostridiales,Clostridiaceae,Clostridium
Clostridium perfringens,AB045285,86,56,30,No,0,5S,0,(),(((()))),--,No,CRW,--,CRW_5S_B_72,--,Yes,Bacteria,Firmicutes_A,Clostridia,Clostridiales,Clostridiaceae,Clostridium
Clostridium perfringens,AB045286,87,57,30,No,0,5S,0,(),(((()))),--,No,CRW,--,CRW_5S_B_73,--,Yes,Bacteria,Firmicutes_A,Clostridia,Clostridiales,Clostridiaceae,Clostridium
Clostridium perfringens,AB045287,87,57,30,No,0,5S,0,(),(((()))),--,No,CRW,--,CRW_5S_B_74,--,Yes,Bacteria,Firmicutes_A,Clostridia,Clostridiales,Clostridiaceae,Clostridium
Clostridium perfringens,AB045288,86,56,30,No,0,5S,0,(),(((()))),--,No,CRW,--,CRW_5S_B_75,--,Yes,Bacteria,Firmicutes_A,Clostridia,Clostridiales,Clostridiaceae,Clostridium
Clostridium perfringens,AB045289,86,56,30,No,0,5S,0,(),(((()))),--,No,CRW,--,CRW_5S_B_76,--,Yes,Bacteria,Firmicutes_A,Clostridia,Clostridiales,Clostridiaceae,Clostridium
Clostridium perfringens,AB045290,86,56,30,No,0,5S,0,(),(((()))),--,No,CRW,--,CRW_5S_B_77,--,Yes,Bacteria,Firmicutes_A,Clostridia,Clostridiales,Clostridiaceae,Clostridium
Wigglesworthia glossinidia endosymbiont of Glossin,AB063521,120,40,80,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_78,--,No,,,,,,
Wigglesworthia glossinidia endosymbiont of Glossin,AB063522,120,40,80,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_79,--,No,,,,,,
Agrobacterium tumefaciens,AB102732,143,65,78,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_80,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium
Agrobacterium tumefaciens,AB102733,142,66,76,No,0,5S,0,(()()),(((((()))))(())),--,No,CRW,--,CRW_5S_B_81,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium
Agrobacterium tumefaciens,AB102734,143,65,78,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_82,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium
Agrobacterium tumefaciens,AB102735,143,65,78,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_83,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium
Taylorella asinigenitalis,AB259168,117,43,74,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_84,--,No,,,,,,
Gluconacetobacter xylinus,M76572,120,42,78,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_85,--,No,,,,,,
Acidiphilium acidophilum,M11546,120,42,78,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_86,--,No,,,,,,
Acidiphilium cryptum,M11545,122,44,78,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_87,--,No,,,,,,
Achromobacter cycloclastes,X05521,120,42,78,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_88,--,No,,,,,,
Achromobacter piechaudii,AJ131588,115,39,76,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_89,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Achromobacter
Acidovorax temperans,AJ131585,115,41,74,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_90,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Acidovorax
Acidovorax delafieldii,AJ131583,115,41,74,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_91,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Blastomonas
Aquifex aeolicus VF5,AE000657,120,40,80,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_92,--,Yes,Bacteria,Aquificota,Aquificae,Aquificales,Aquificaceae,Aquifex
Aquifex aeolicus VF5,AE000657,120,40,80,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_93,--,Yes,Bacteria,Aquificota,Aquificae,Aquificales,Aquificaceae,Aquifex
Aquifex aeolicus VF5,AE000709,120,40,80,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_94,--,Yes,Bacteria,Aquificota,Aquificae,Aquificales,Aquificaceae,Aquifex
Aquifex aeolicus VF5,AE000752,120,40,80,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_95,--,Yes,Bacteria,Aquificota,Aquificae,Aquificales,Aquificaceae,Aquifex
Xylella fastidiosa 9a5c,AE003849,118,40,78,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_96,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xylella
Xylella fastidiosa 9a5c,AE003849,118,40,78,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_97,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xylella
Xylella fastidiosa 9a5c,AE003861,118,40,78,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_98,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xylella
Pseudomonas aeruginosa PAO1,AE004091,120,40,80,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_99,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
Pseudomonas aeruginosa PAO1,AE004091,120,42,78,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_100,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
Pseudomonas aeruginosa PAO1,AE004091,120,42,78,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_101,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
Pseudomonas aeruginosa PAO1,AE004091,120,42,78,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_102,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
Vibrio cholerae O1 biovar eltor str. N16961,AE004097,118,40,78,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_103,--,No,,,,,,
Vibrio cholerae O1 biovar eltor str. N16961,AE004106,118,40,78,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_104,--,No,,,,,,
Vibrio cholerae O1 biovar eltor str. N16961,AE004120,118,40,78,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_105,--,No,,,,,,
Vibrio cholerae O1 biovar eltor str. N16961,AE004127,118,40,78,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_106,--,No,,,,,,
Vibrio cholerae O1 biovar eltor str. N16961,AE004158,118,40,78,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_107,--,No,,,,,,
Vibrio cholerae O1 biovar eltor str. N16961,AE004319,118,40,78,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_108,--,No,,,,,,
Vibrio cholerae O1 biovar eltor str. N16961,AE004340,118,40,78,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_109,--,No,,,,,,
Vibrio cholerae O1 biovar eltor str. N16961,AE004341,118,40,78,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_110,--,No,,,,,,
Pseudomonas aeruginosa PAO1,AE004502,120,40,80,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_111,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
Pseudomonas aeruginosa PAO1,AE004843,120,40,80,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_112,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
Pseudomonas aeruginosa PAO1,AE004883,120,40,80,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_113,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
Pseudomonas aeruginosa PAO1,AE004949,120,40,80,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_114,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
Shigella flexneri 2a str. 301,AE005674,119,41,78,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_115,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia
Shigella flexneri 2a str. 301,AE005674,119,41,78,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_116,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia
Shigella flexneri 2a str. 301,AE005674,119,41,78,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_117,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia
Shigella flexneri 2a str. 301,AE005674,119,41,78,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_118,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia
Shigella flexneri 2a str. 301,AE005674,119,41,78,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_119,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia
Shigella flexneri 2a str. 301,AE005674,119,41,78,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_120,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia
Shigella flexneri 2a str. 301,AE005674,119,41,78,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_121,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia
Shigella flexneri 2a str. 301,AE005674,119,41,78,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_122,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia
Clostridium acetobutylicum,AE007543,117,41,76,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_123,--,Yes,Bacteria,Firmicutes_A,Clostridia,Clostridiales,Clostridiaceae,Clostridium_S
Clostridium acetobutylicum,AE007544,117,41,76,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_124,--,Yes,Bacteria,Firmicutes_A,Clostridia,Clostridiales,Clostridiaceae,Clostridium_S
Agrobacterium tumefaciens str. C58,AE008265,119,41,78,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_125,--,No,,,,,,
Agrobacterium tumefaciens str. C58,AE008289,119,41,78,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_126,--,No,,,,,,
Agrobacterium tumefaciens str. C58,AE008980,123,45,78,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_127,--,No,,,,,,
Agrobacterium tumefaciens str. C58,AE009200,123,53,70,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_128,--,No,,,,,,
Agrobacterium tumefaciens str. C58,AE009325,123,45,78,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_129,--,No,,,,,,
Agrobacterium tumefaciens str. C58,AE009348,123,45,78,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_130,--,No,,,,,,
Xylella fastidiosa Temecula1,AE009442,118,40,78,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_131,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xylella
Xylella fastidiosa Temecula1,AE009442,118,40,78,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_132,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xylella
Brucella melitensis 16M,AE009462,119,41,78,No,0,5S,0,(()()),((((())))(())),--,No,CRW,--,CRW_5S_B_133,--,No,,,,,,
